,X.name,z,LogFlux1.100m,LogEnergy_Flux100,LogSignificance,Lognu,Lognufnu,Gaia_G_Magnitude,PL_Index,LogVariability_Index,LogPivot_Energy,LP_Index,LP_beta
1328,4FGL J2255.2+2411,1.370242,-8.99139982823808,-10.9546770212133,1.46224166867963,13.9278834103307,-11.7520267336382,17.083,2.1056395,1.29146018478852,3.19543883456779,2.1072588,-0.001284812
1329,4FGL J2256.0-2740,1.751,-9.48412615628832,-10.9586073148418,0.85309214901125,13.4800069429572,-12.4122890349811,18.5082,3.0227165,1.40824155998397,2.3772792525603,3.0076323,0.01818693
1330,4FGL J2257.5+0748,0.19,-9.77989191195995,-11.6882461389442,0.751084521111974,12.7853298350108,-11.1034737825104,17.6276,2.4090753,1.12206583229217,3.07748669310939,2.3139272,0.11794364
1331,4FGL J2258.1-2759,0.926,-8.45593195564972,-10.5702477199976,1.76843296519228,12.5118833609789,-11.0048037084028,17.3259,2.4142509,3.12016705020498,2.89112549096179,2.287364,0.19794534
1332,4FGL J2258.4-5524,0.479,-9.51712641639125,-11.4449055514217,1.15814176012717,15.7551122663951,-11.6439741428069,17.7734,2.2095616,0.863582526272958,3.2001148839975,2.2695377,-0.055964757
1333,4FGL J2300.7-2645,1.476,-9.79048498545737,-11.1007268126824,0.827387368280257,13.6503075231319,-12.6108339156355,19.68293,2.4053926,1.64533587349177,3.13589560732462,2.0513873,0.3953912
1334,4FGL J2301.0-0158,0.778,-9.05948351506743,-11.0629838925352,1.407029448283,12.5428254269592,-11.8068754016455,19.8127,2.4443276,2.39696844829363,2.71822466514197,2.31649,0.107352585
1335,4FGL J2307.4-1206,0.47,-9.90657831483776,-11.7986028756795,0.738587777714525,15.8998205024271,-11.7520267336382,19.15,1.9404066,1.00653903181847,3.64913645962145,1.9540988,-0.01811546
1336,4FGL J2307.6+1451,0.503,-9.40560744962457,-11.2365720064371,0.989562870807136,13.0755469613925,-11.8860566476932,20.4107,2.1837938,1.87617874077785,3.28511745881633,1.9933592,0.21933112
1337,4FGL J2311.0+3425,1.817,-8.38615817812393,-10.3080348972326,1.93356270073881,12.9951962915972,-11.3297541469259,18.8074,2.3505638,3.30310579689479,2.70866800372573,2.2398775,0.09511382
1338,4FGL J2311.8+4541,1.447,-9.76955107862173,-11.3223930472795,0.726920496311347,12.2405492482826,-12.0925886392254,19.354803,2.636568,1.07713252295031,2.83213135950975,2.561014,0.15329392
1339,4FGL J2314.0+1445,0.164,-9.24184537803261,-11.1390633792999,1.28245481951536,17.0755469613925,-11.9318141382538,17.9896,1.8546488,1.08749459650748,3.5569855308238,1.7964134,0.06059147
1340,4FGL J2315.6-5018,0.811,-9.49757288001557,-11.2984320149441,1.11989018551742,12.7701152947871,-11.5114492834996,18.6297,2.395477,1.6416365934971,3.04041790379111,2.4132683,-0.014286332
1341,4FGL J2319.1-4207,0.054541,-9.53910215724345,-11.5199930570428,1.10809015204459,15.5599066250361,-11.8416375079047,17.2256,2.0089898,0.792939185725481,3.38485719379852,2.0228746,-0.012696371
1342,4FGL J2320.8-0823,3.164,-9.8153085691824,-11.787812395596,0.743852776750306,13.2695129442179,-13.0,20.661732,2.6480017,1.37414950485734,2.82393937933926,2.2747836,0.40892792
1343,4FGL J2321.0-6308,0.2,-9.93554201077308,-11.9100948885606,0.844689487008737,14.2552725051033,-12.4259687322723,20.2485,1.953883,0.946296598552771,3.52520594576588,1.8292965,0.13000679
1344,4FGL J2321.9+3204,1.489,-8.47495519296315,-10.4867823999321,1.80024923140378,12.7596678446896,-11.7304870557821,19.3387,2.2558124,2.96931403691496,2.9148803237112,2.1383219,0.12478916
1345,4FGL J2321.9+2734,1.253,-9.15926676538819,-11.1444808443322,1.31530725718674,13.0413926851582,-11.7904849854574,18.0021,2.1519346,1.07824857504602,3.19920752234563,2.08127,0.087304324
1346,4FGL J2322.1+4440,1.31,-9.67778070526608,-11.5900668766687,0.767129733388671,12.2355284469075,-12.1580151954099,19.6931,2.3436737,0.97676815865882,3.124651181914,2.196237,0.20176147
1347,4FGL J2322.7+3436,0.098,-9.39254497678533,-11.3410351573356,1.14992040912972,16.0293837776852,-11.8210230527068,17.7636,1.9648635,1.08918407870605,3.51660034795086,2.0190449,-0.04806163
1348,4FGL J2322.8-4916,0.38,-9.14874165128093,-11.2076083105017,1.40255682578414,15.6201360549738,-11.896196279044,18.0089,1.8688756,1.51403362629519,3.42488924488129,1.6117303,0.17511268
1349,4FGL J2323.5-0317,1.393,-8.37365963262496,-10.3506651412879,1.90350806556617,12.7678976160181,-11.4801720062243,17.9124,2.2643836,2.90855755608408,2.79567852745844,2.160172,0.09598011
1350,4FGL J2323.6-0617,2.144,-9.25649023527157,-11.5157001606532,1.23199878092608,12.4082399653119,-12.5670307091256,20.1285,2.3998632,2.29142926114169,2.88037614035452,2.2388859,0.18221277
1351,4FGL J2323.8+4210,0.059,-8.70774392864352,-10.6736641390712,1.66205915103555,15.8651039746411,-11.1877553031996,16.2591,1.886676,1.57544277949213,3.28964544282214,1.7784339,0.0682164
1352,4FGL J2324.7-4041,0.173587,-8.97881070093006,-10.9355420107731,1.532126108156,15.7551122663951,-10.9136401693253,15.9422,1.7884268,1.69826539827853,3.45755555392805,1.6234802,0.08462097
1353,4FGL J2325.4-4800,0.221,-8.97469413473523,-10.9355420107731,1.53056574766439,14.4771212547197,-11.5638373529592,16.8,2.105631,1.69350126815907,3.27167171075094,2.06413,0.037751026
1354,4FGL J2325.4-3559,0.36,-8.81247927916354,-10.7986028756795,1.67401223456611,13.8948696567453,-11.7986028756795,17.9124,2.3218386,2.21076556213984,2.78035990404104,2.1288474,0.181469
1355,4FGL J2327.5+0939,1.843,-9.01637371287547,-10.6736641390712,1.50317841379259,12.2600713879851,-11.7746907182741,18.5243,2.6927953,2.57397941566189,2.76484768548807,2.6821094,0.12763153
1356,4FGL J2328.3-4036,1.972,-8.73282827159699,-10.6439741428069,1.64650082871081,13.1875207208365,-11.8664610916298,17.8566,2.3817308,2.3923434484468,2.88702390314068,2.3326485,0.07056793
1357,4FGL J2329.0+0832,0.948,-9.59687947882418,-11.4659738939439,0.880097290298647,12.654176541878,-12.6716203965613,20.0762,2.474708,1.24263863677243,3.15254523615355,2.4540362,0.019675946
1358,4FGL J2329.2+3755,0.264,-9.18575240426808,-11.0883098412461,1.31777656418706,15.9052560487485,-11.3429441471429,17.4251,1.8987738,1.17126620866051,3.53959688958168,1.8833896,0.014016966
1359,4FGL J2329.3-4955,0.518,-7.93181413825384,-9.82102305270683,2.26301106337327,12.6901960800285,-11.3214816209599,19.3571,2.2817457,4.11991550911105,2.71762444204918,2.1765118,0.10551553
1360,4FGL J2329.3-4733,1.302,-9.58335949266172,-11.3809066693733,1.04460094143353,12.4393326938303,-11.6216020990519,16.7851,2.507463,1.6409410985662,3.03216573841247,2.4864233,0.04176286
1361,4FGL J2330.3-2948,0.2971,-9.79317412396815,-11.7055337738384,0.86975959478241,14.9299295600846,-12.602059991328,20.055,2.0425398,0.333945631068748,3.40672932132387,2.181349,-0.0921453
1362,4FGL J2330.5+1102,1.489,-9.62893213772826,-11.2881927709588,0.96525336158713,13.0413926851582,-11.5575202309356,19.1707,2.7867525,1.57502541614146,2.75265365535246,2.6197777,0.26568615
1363,4FGL J2330.6-3726,0.279,-9.57024771999759,-11.3914739664228,1.09881372488629,13.399673721481,-11.4762535331884,18.6272,2.455785,1.09727005019997,2.99300867433527,2.5174057,-0.069607124
