,Flux1.100m,Energy_Flux100,Significance,nu,nufnu,Variability_Index,Pivot_Energy,X.name,z,Gaia_G_Magnitude,PL_Index,LP_Index,LP_beta,Label
1192,4.809999999999982e-10,5.580000000000284e-12,13.164348000000043,519000000000050.7,2.959999999999735e-12,25.938019999999778,3367.3179000000214,4FGL J2014.3-0047,0.23,18.175,1.9816912,1.960172,0.025104845,BLL
1193,4.059999999999964e-10,4.860000000000069e-12,13.558062999999994,5690000000000380.0,2.539999999999774e-12,6.056320700000003,5397.281199999988,4FGL J2014.5+0648,0.341,17.6314,1.8464396,1.8063525,0.041984458,BLL
1194,2.2299999999999954e-10,3.589999999999844e-12,5.438902000000006,426999999999.97577,5.340000000000533e-13,17.276829999999933,1412.864999999996,4FGL J2015.4+6556,2.845,19.7639,2.5374777,2.8492675,0.54414624,FSRQ
1195,1.2500000000000097e-09,1.320000000000153e-11,29.941624000000086,398000000000011.2,2.670000000000157e-12,33.82139200000036,1676.7666999999817,4FGL J2016.3-0903,0.367,17.1035,1.9787343,1.8575981,0.084651805,BLL
1196,1.510000000000004e-10,1.829999999999874e-12,4.673490499999997,5150000000000.113,2.839999999999752e-13,20.781243999999802,2527.1869999999763,4FGL J2017.5-3753,0.598,19.6621,2.089229,1.8134894,0.2741367,BLL
1197,1.2800000000000065e-09,1.5000000000000617e-11,34.00007199999971,28799999999997.92,4.0500000000002875e-12,78.19015999999986,1333.026200000008,4FGL J2022.5+7612,0.594,17.437,2.268634,2.2411854,0.03504522,BLL
1198,1.2300000000000055e-09,1e-11,29.056647999999758,6239999999999.651,5.380000000000129e-13,27.34568199999975,1231.9425999999928,4FGL J2023.6-1139,0.698,18.7146,2.1108837,1.9616835,0.13029116,FSRQ
1199,8.170000000000075e-10,1.2600000000001096e-11,22.18819600000014,9890000000000.463,1.2899999999998544e-12,83.90809000000009,597.3163999999991,4FGL J2024.6-3252,1.465,18.9029,2.4765327,2.3523045,0.14912379,FSRQ
1200,9.739999999999865e-10,8.440000000000873e-12,24.20301800000011,2950000000000.2563,5.039999999999698e-13,106.47216999999999,1558.3556000000092,4FGL J2025.2+0317,2.21,19.4294,2.17633,2.1257455,0.07635172,FSRQ
1201,8.739999999999931e-09,8.659999999999083e-11,126.54058000000136,4159999999999.596,6.019999999999665e-12,3397.2550000000197,580.4554399999962,4FGL J2025.6-0735,1.388,17.8322,2.2898736,2.1893413,0.09385734,FSRQ
1202,1.7300000000000196e-10,4.089999999999599e-12,5.576256799999995,625000000000.0354,4.4099999999996086e-13,22.81405600000011,713.8023000000046,4FGL J2026.0-2845,0.884,20.3752,2.578417,2.4240444,0.16884694,FSRQ
1203,2.9100000000000153e-10,4.469999999999627e-12,8.760567000000005,17800000000000.24,7.490000000000585e-13,74.90730999999992,1332.7597999999941,4FGL J2030.2-0620,0.667,19.58521,2.403819,2.4305546,-0.047349352,FSRQ
1204,1.4200000000000096e-10,1.7999999999999721e-12,4.7427372999999955,13399999999999.742,1.4100000000000657e-12,13.08654100000011,3559.524999999966,4FGL J2030.4-0502,0.543,19.0791,2.002924,1.9381306,0.05305124,FSRQ
1205,4.82000000000001e-10,6.560000000000593e-12,12.295945000000028,3629999999999.888,2.5299999999998994e-12,36.49569299999966,1424.9268999999904,4FGL J2032.0+1219,1.215,19.9267,2.414479,2.3274813,0.12588274,BLL
1206,6.33000000000006e-10,1.060000000000072e-11,14.229985000000065,13499999999999.793,1.2600000000001095e-12,50.781531999999935,1226.560300000011,4FGL J2034.6+1154,0.607,18.531,2.5398796,2.4787064,0.13717791,FSRQ
1207,4.750000000000037e-09,5.879999999999477e-11,74.17599000000037,10999999999999.379,3.020000000000342e-12,2623.5136999999954,750.0107999999962,4FGL J2035.4+1056,0.601,18.1689,2.390672,2.3145413,0.12363977,FSRQ
1208,2.6800000000000037e-10,3.4800000000001552e-12,11.551535000000117,851000000000024.8,7.409999999999519e-13,11.81974799999995,6512.808599999988,4FGL J2036.9-3329,0.23,19.3826,1.72566,1.2219082,0.24851938,BLL
1209,4.1900000000000496e-10,5.850000000000269e-12,20.301672000000192,1.2199999999998608e+16,1.5600000000001357e-12,7.655974000000007,5186.517600000031,4FGL J2040.2-7115,0.161769,17.6814,1.7119266,1.6428374,0.055416334,BLL
1210,2.070000000000011e-10,2.7099999999999644e-12,7.199644000000007,6530000000000.399,6.14000000000046e-13,7.590197600000006,954.2230000000021,4FGL J2040.2-2506,1.574,19.8983,2.4552956,2.3596458,0.14306095,FSRQ
1211,2.9000000000000205e-10,3.290000000000193e-12,10.220200000000103,5.749999999999578e+16,3.2700000000001095e-12,10.146546999999979,3147.6366999999805,4FGL J2041.9-3735,0.098555,17.5737,1.9651462,1.9712439,-0.007354498,BLL
1212,4.920000000000003e-10,5.34999999999965e-12,15.433616000000159,6.030000000000653e+17,3.969999999999863e-12,14.318552999999985,3777.0960000000264,4FGL J2042.1+2427,0.104,17.3993,1.9133356,1.8987356,0.016664363,BLL
1213,1.139999999999991e-10,1.690000000000105e-12,4.193293000000004,18399999999998.434,2.429999999999935e-12,4.687718000000004,760.4770000000074,4FGL J2047.1-7400,0.526,18.350237,2.6502583,2.6075153,0.051714282,FSRQ
1214,5.279999999999857e-11,9.739999999999666e-13,4.131230000000003,4.790000000000417e+18,2.630000000000254e-12,8.242205000000004,18745.232000000113,4FGL J2049.7-0036,0.25,18.2059,1.5354745,1.5368634,-0.04159717,BLL
1215,5.719999999999938e-10,5.2200000000004475e-12,15.233239000000077,6530000000000.399,1.1100000000001094e-12,103.14619999999937,1248.4052000000079,4FGL J2050.4-2627,1.633,19.6653,2.2193902,2.0563576,0.17791216,FSRQ
1216,2.3600000000000224e-10,3.089999999999753e-12,9.478210999999993,6239999999999.651,4.5299999999996616e-13,11.183237000000124,5655.568000000013,4FGL J2054.8+0015,0.151,18.3362,1.8172979,1.8207995,-0.003804927,BLL
1217,3.2399999999999795e-10,3.920000000000388e-12,11.193894000000025,4.570000000000535e+17,6.429999999999682e-12,12.643372999999865,4709.439499999947,4FGL J2055.4-0020,0.44,18.3273,1.8420897,1.7433474,0.079952285,BLL
1218,1.640000000000007e-10,3.920000000000388e-12,5.0856539999999955,302000000000034.2,8.070000000000557e-13,5.468608399999997,1629.2276999999983,4FGL J2055.4-0504,0.342,19.197563,2.2646577,2.2454314,0.06706143,BLL
1219,4.65999999999999e-09,6.74999999999962e-11,102.74411999999926,4499999999999.543,8.419999999999053e-12,1325.4396999999847,447.97350000000006,4FGL J2056.2-4714,1.489,17.6867,2.4534748,2.3529332,0.10737585,FSRQ
1220,2.019999999999986e-10,4.080000000000189e-12,8.267316000000005,1140000000000.0703,1.4800000000001456e-12,28.86423499999991,406.1665299999975,4FGL J2101.4-2935,1.492,18.6241,2.8067174,2.7219713,0.18220875,FSRQ
1221,3.0700000000000287e-10,7.010000000000665e-12,11.186412999999915,6759999999999.454,2.7099999999999647e-13,48.31504400000023,451.95370000000344,4FGL J2108.5+1434,2.017,19.923,2.765415,2.6968873,0.1727791,FSRQ
1222,3.449999999999974e-10,3.989999999999561e-12,12.311429000000093,8319999999999534.0,1.049999999999906e-12,8.929790500000001,2462.0613000000217,4FGL J2108.7-0250,0.149,17.3588,2.043974,2.0599627,-0.020707643,BLL
1223,1.7300000000000196e-10,2.9400000000002912e-12,4.951215699999995,1859999999999.9265,5.56999999999963e-13,9.915409999999989,745.3655999999996,4FGL J2110.2-1021,2.5004,18.7185,2.5506694,2.4610765,0.16409859,FSRQ
1224,4.740000000000046e-10,7.219999999999348e-12,11.997401999999896,5310000000000.379,4.549999999999872e-13,79.11304500000044,1049.1078000000011,4FGL J2110.3+0808,1.58,19.972,2.396214,2.3534296,0.07094866,FSRQ
1225,2.4400000000000014e-10,4.380000000000011e-12,6.569467500000001,977000000000.0588,4.110000000000295e-13,35.255485999999976,713.6990999999922,4FGL J2114.8+2831,2.345,18.5504,2.7117903,2.6697237,0.122451,FSRQ
1226,3.0300000000000294e-09,2.3499999999998006e-11,54.25432600000042,4170000000000.4097,1.1400000000000703e-12,635.7157600000032,839.367900000006,4FGL J2115.4+2932,1.514,18.8541,2.3304124,2.243468,0.10798415,FSRQ
1227,3.3800000000000447e-10,3.980000000000112e-12,10.582432000000034,91199999999996.7,1.4100000000000657e-12,13.136770999999886,1951.9176000000198,4FGL J2115.9-0113,0.305,18.7597,2.1069314,1.9985089,0.12743789,BLL
1228,3.430000000000002e-09,3.079999999999689e-11,62.5524940000001,794000000000008.5,3.929999999999754e-12,138.45249999999868,1649.2390999999845,4FGL J2116.2+3339,0.35,16.4897,1.8997059,1.7467119,0.09836473,BLL
1229,2.85e-10,3.290000000000193e-12,8.717832999999995,3430000000000226.5,2.5999999999998952e-12,8.16203100000001,3559.7916999999698,4FGL J2117.8-3243,0.215276,18.5566,2.029143,2.0497117,-0.026123982,BLL
1230,1.6599999999999793e-10,2.9199999999998753e-12,5.332959700000006,6239999999999.651,1.0999999999999378e-12,30.445074000000027,660.1004000000025,4FGL J2118.0+0019,0.463,18.1873,2.5723736,2.2461693,0.40655524,FSRQ
1231,3.88000000000002e-10,3.309999999999852e-12,12.814089999999897,4469999999999.627,2.4999999999997844e-13,145.1722400000011,1159.5596000000023,4FGL J2119.6-1105,1.844,20.2766,2.3651042,2.3193328,0.07744583,FSRQ
1232,1.3700000000000082e-10,4.089999999999599e-12,5.605356000000001,8040000000000.901,6.46000000000024e-13,19.130376999999935,1521.2028000000118,4FGL J2120.6-6114,1.017,18.134764,2.2919993,2.1482735,0.19195399,FSRQ
1233,2.20000000000002e-09,2.199999999999966e-11,46.832629999999654,6679999999999.292,1.5200000000000935e-13,27.372623000000132,878.2861300000014,4FGL J2121.0+1901,2.18,20.3187,2.2199636,2.155681,0.05739683,FSRQ
1234,4.2600000000000127e-10,5.530000000000029e-12,12.531265000000024,4319999999999.884,2.250000000000194e-12,25.85271299999974,1027.3341000000075,4FGL J2123.6+0535,1.941,19.0536,2.389792,2.3815346,0.01996011,FSRQ
1235,8.080000000000079e-10,1.4900000000000884e-11,28.602429999999778,3159999999999.978,1.199999999999932e-12,625.1280000000041,566.9001499999977,4FGL J2126.3-4605,1.67,18.3489,2.5543292,2.532166,0.04162718,FSRQ
1236,1.2500000000000096e-10,1.6600000000001694e-12,4.9815454,3159999999999978.0,1.339999999999974e-12,12.526046999999897,2201.208699999986,4FGL J2130.2-7320,0.056502,18.5394,2.1528776,1.827418,0.32094494,BLL
1237,8.219999999999986e-10,8.510000000000247e-12,27.501149999999896,1.3799999999998884e+16,2.6199999999997283e-12,27.983522000000118,2442.461199999972,4FGL J2131.0-2746,0.38,17.299,1.7927285,1.6220651,0.12123543,BLL
1238,6.509999999999984e-10,7.649999999999695e-12,20.35896100000021,2.919999999999875e+16,3.4500000000002e-12,26.3662530000001,2342.915800000005,4FGL J2131.5-0916,0.449,17.2311,1.9888407,1.9852124,0.00276032,BLL
1239,2.999999999999989e-10,3.5600000000002086e-12,12.512341000000053,7940000000000084.0,2.3199999999999986e-12,11.320793999999946,3697.9315999999803,4FGL J2131.7-2515,0.86,18.1539,1.8430922,1.7363955,0.12438517,BLL
1240,1.0800000000000014e-09,1.2199999999998658e-11,30.164316000000184,8319999999999.533,5.580000000000284e-12,103.16365000000044,1049.1182000000108,4FGL J2134.2-0154,1.283,18.3285,2.2952821,2.2584307,0.054509122,BLL
1241,8.54000000000011e-10,1.320000000000153e-11,28.750978000000128,3849999999999.9873,3.1299999999996534e-13,59.93048,728.4928000000065,4FGL J2135.3-5006,2.181,20.1778,2.430213,2.3942316,0.073419295,FSRQ
1242,1.9699999999999898e-10,3.4900000000001554e-12,9.934870000000009,4220000000000.246,3.159999999999978e-13,111.22936999999928,330.17275999999936,4FGL J2136.2+0032,1.941,19.9541,2.8774724,2.7511673,0.22343414,FSRQ
1243,1.3800000000000126e-10,1.97000000000003e-12,7.958464999999995,2240000000000194.5,1.320000000000153e-12,10.31040900000008,5730.803000000019,4FGL J2138.8-2055,0.29,19.0492,1.7632864,1.5582322,0.20957156,BLL
1244,4.249999999999983e-10,7.229999999999484e-12,15.939442999999953,28200000000002.47,1.0699999999999783e-12,49.01521999999964,547.8796999999984,4FGL J2141.8-3727,0.423,18.2696,2.6226625,2.6084096,0.025845548,FSRQ
1245,1.999999999999992e-10,2.810000000000126e-12,7.3032994000000055,29599999999997.348,2.090000000000223e-12,10.491195000000111,1578.1613000000032,4FGL J2142.7-0437,0.344,17.1572,2.29698,2.2453828,0.04625398,FSRQ
1246,4.750000000000036e-10,6.200000000000666e-12,15.062916999999878,1049999999999906.0,1.0400000000000477e-12,48.39387500000049,1680.190599999991,4FGL J2143.1-3929,0.429,18.0492,2.1389253,2.1448662,-0.005878216,BLL
1247,4.839999999999969e-09,7.239999999999218e-11,92.65096999999993,43199999999998.836,1e-11,268.25759999999934,400.93610000000007,4FGL J2143.5+1743,0.211,15.9981,2.4942126,2.450429,0.037897635,FSRQ
1248,9.370000000000477e-11,3.849999999999987e-12,4.5620183999999995,13999999999998.803,1.5000000000000617e-12,26.451094000000058,315.09917999999817,4FGL J2144.3-7802,0.732,18.3841,3.060905,2.7829688,0.25075087,FSRQ
1249,1.3899999999999826e-09,1.459999999999878e-11,39.40648299999956,9330000000000.014,9.38000000000078e-13,293.95630000000057,638.769650000006,4FGL J2145.0-3356,1.36,19.4562,2.2998946,2.1636589,0.11776898,FSRQ
1250,1.0400000000000008e-10,1.339999999999974e-12,5.934341400000001,182000000000010.56,4.729999999999874e-13,20.54355000000019,7811.311500000075,4FGL J2145.5+1006,2.82632,19.4631,1.7872863,1.709229,0.09196067,BLL
1251,2.2599999999999922e-10,2.8499999999999303e-12,8.124223999999998,42200000000002.46,3.319999999999728e-12,3.1353052,3721.516399999979,4FGL J2145.7+0718,0.237,18.4293,2.0777965,2.1022873,-0.020959003,BLL
1252,2.1099999999999847e-10,5.740000000000354e-12,7.742417299999999,9890000000000.463,2.670000000000157e-12,37.156193,424.5636299999996,4FGL J2146.4-1528,0.698,17.281,2.7959394,2.7249594,0.12373644,FSRQ
1253,1.370000000000008e-09,1.3399999999999742e-11,38.78005199999959,145999999999987.78,2.1799999999999746e-12,34.823209999999655,2840.4264999999937,4FGL J2146.5-1344,0.42,17.2872,1.7213472,1.4950066,0.13823546,BLL
1254,1.7399999999999992e-09,2.3699999999999838e-11,40.980579999999584,2570000000000.0293,1.5300000000000018e-12,573.5876500000056,406.00179999999847,4FGL J2147.1+0931,1.113,18.4391,2.5378983,2.4323835,0.09991396,FSRQ
1255,4.470000000000029e-09,6.879999999999815e-11,97.40768000000106,6380000000000.547,3.2199999999997657e-11,2763.2980000000102,489.1994299999944,4FGL J2147.3-7536,1.138,17.1645,2.44087,2.3662047,0.06735417,FSRQ
1256,2.460000000000001e-10,5.510000000000196e-12,9.234363999999992,3390000000000.1416,1.6499999999999746e-11,39.34292999999964,436.94189999999725,4FGL J2148.6+0652,0.99,16.014,2.8035858,2.6575513,0.24035425,FSRQ
1257,3.610000000000013e-10,5.06999999999957e-12,14.605999999999955,302000000000034.2,2.0600000000002227e-12,12.319083000000107,4536.760000000008,4FGL J2150.1-1410,0.229,18.3796,1.7779857,1.6083375,0.14216752,BLL
1258,1.1499999999999956e-10,3.4000000000003494e-12,4.543749000000002,2509999999999.776,9.450000000000823e-13,22.540382000000115,3318.9257999999663,4FGL J2150.7-2810,0.865,18.865,2.1577048,2.1433206,0.1625797,FSRQ
1259,1.8800000000000028e-10,2.1100000000000364e-12,6.332267800000005,282000000000024.7,5.109999999999844e-13,12.16683399999989,2778.839599999986,4FGL J2150.8+1118,0.494635,20.5023,2.082938,2.0147858,0.043940652,BLL
1260,1.330000000000011e-10,6.090000000000346e-12,4.127634000000002,11899999999999.18,2.6199999999997283e-12,27.116688000000213,636.660700000006,4FGL J2151.7-2749,1.485,19.067545,2.7142756,2.169514,0.5326179,FSRQ
1261,1e-09,3.460000000000181e-11,46.68077000000037,1700000000000.105,1.3599999999999455e-12,963.7789300000068,306.5194399999969,4FGL J2151.8-3027,2.345,17.4798,2.8536994,2.7489495,0.18507347,FSRQ
1262,2.0599999999999867e-10,2.4600000000001216e-12,6.696276999999999,285999999999971.1,7.480000000000653e-13,6.944051299999998,3197.2579999999653,4FGL J2152.0-1205,0.121,18.1253,2.0671723,1.884256,0.21194665,BLL
1263,1.539999999999989e-10,1.6199999999998834e-12,4.451604400000001,22900000000000.63,2.7200000000000025e-12,13.035512999999959,2037.6811999999868,4FGL J2152.5+1737,0.874,19.7465,2.2703016,2.2369971,0.036048003,BLL
1264,1.6500000000000152e-10,2.3000000000000387e-12,7.7690643999999915,302000000000034.2,1.060000000000072e-12,15.692013000000086,7707.886999999927,4FGL J2153.1-0041,0.341,18.9603,1.7906743,1.7851553,0.005923538,BLL
1265,6.600000000000008e-10,1.049999999999906e-11,18.952180000000126,5749999999999.602,1.680000000000146e-12,51.983523999999804,639.918500000007,4FGL J2153.8-1137,1.582,19.7562,2.5523343,2.527043,0.062999584,FSRQ
1266,4.750000000000036e-10,6.889999999999596e-12,13.294254999999959,3550000000000.052,1.9600000000001055e-12,65.21725499999961,1469.8553000000088,4FGL J2156.3-0036,0.495,18.2502,2.249129,2.2324665,0.027355049,FSRQ
1267,2.7400000000000164e-10,2.9199999999998753e-12,9.516839999999997,173999999999999.9,6.129999999999799e-13,7.804771399999995,2107.1066999999784,4FGL J2156.9-0854,1.017,18.9335,2.0869882,1.805284,0.22111155,BLL
1268,2.9600000000000134e-09,3.319999999999728e-11,58.30256699999973,9330000000000.014,2.7999999999998754e-12,1583.8052000000162,681.8274000000027,4FGL J2157.5+3127,1.486,20.4985,2.3106365,2.171424,0.13661751,FSRQ
1269,9.25999999999991e-10,9.520000000000556e-12,26.144222000000294,7590000000000.354,3.5000000000002008e-12,31.588602000000034,1245.6862999999857,4FGL J2158.1-1501,0.672,17.1907,2.1813343,2.13659,0.06865483,FSRQ
1270,2.0499999999999787e-08,2.1399999999999918e-10,224.6386000000005,5690000000000380.0,1.4200000000000096e-10,656.0535000000026,1118.6426999999937,4FGL J2158.8-3013,0.116,13.9053,1.8506614,1.7667894,0.04096861,BLL
1271,2.0400000000000023e-10,3.6000000000001066e-12,7.313560500000004,10999999999999.379,3.239999999999913e-13,7.657724399999996,794.7900000000004,4FGL J2200.3+1029,0.172,20.1272,2.5493205,2.5358047,0.030023538,BLL
1272,1.5300000000000017e-09,2.259999999999992e-11,35.938854000000234,7940000000000.084,1.2600000000001095e-12,392.4768000000042,776.155459999992,4FGL J2201.5-8339,1.865,19.1609,2.5543993,2.4912996,0.14832652,FSRQ
1273,2.3099999999999747e-08,2.019999999999986e-10,204.12238000000102,38600000000004.04,7.689999999999464e-11,3523.439999999972,796.1542999999917,4FGL J2202.7+4216,0.069,13.8439,2.202462,2.143189,0.060223952,BLL
1274,1.139999999999991e-10,1.339999999999974e-12,6.259030000000005,4.3699999999997864e+16,7.630000000000348e-13,5.679326000000002,4009.295199999969,4FGL J2202.7-5637,0.0489,18.4278,1.8837754,1.8076575,0.07208805,BLL
1275,2.8099999999999996e-09,3.580000000000214e-11,61.97316700000028,12399999999999.0,1.009999999999902e-11,942.9465999999891,599.6710000000049,4FGL J2203.4+1725,1.076,18.6102,2.3208747,2.2314465,0.074738406,FSRQ
1276,3.7800000000000366e-10,3.5600000000002086e-12,12.498803999999959,275000000000023.75,4.220000000000246e-12,19.600283000000204,1052.8582999999971,4FGL J2204.3+0438,0.027,16.7508,2.3812492,2.3347106,0.12412771,BLL
1277,1.4299999999999958e-10,2.189999999999907e-12,4.045398000000002,355000000000005.2,5.060000000000007e-13,14.097841999999948,3076.997000000016,4FGL J2204.5+3634,0.073,18.3832,2.2258303,2.206579,-0.03809857,BLL
1278,8.769999999999976e-10,9.920000000000502e-12,23.11483600000001,6920000000000.675,1.6499999999999746e-12,99.20266000000035,1226.0635999999954,4FGL J2206.8-0032,1.053,18.8257,2.247336,2.1881096,0.07689807,BLL
1279,6.29999999999998e-10,8.319999999999533e-12,25.30408900000012,4790000000000.396,1.5000000000000617e-12,82.58123999999995,741.5223000000025,4FGL J2207.5-5346,1.215,18.0056,2.4354997,2.4141512,0.030246938,FSRQ
1280,2.9400000000000147e-10,3.889999999999925e-12,11.220495000000026,3159999999999978.0,8.869999999999461e-13,9.293919999999998,4643.696300000016,4FGL J2209.7-0451,0.3967,18.2641,1.8560591,1.8916156,-0.040185597,BLL
1281,2.0799999999999933e-10,2.219999999999801e-12,7.769603300000007,215999999999984.44,6.689999999999633e-13,8.190629999999997,3556.0846999999917,4FGL J2211.0-0003,0.362,18.2828,1.9540116,1.8321719,0.10644367,BLL
1282,1.2400000000000116e-09,1.0999999999999379e-11,29.771589999999964,831999999999.9534,7.910000000000427e-13,7.402867300000003,1018.6856000000048,4FGL J2212.0+2356,1.125,19.288,2.2121663,2.1189156,0.09682817,FSRQ
1283,4.2100000000000087e-10,6.5800000000006824e-12,8.798949999999994,3889999999999.9243,1.6099999999998166e-12,18.885512999999833,894.3423500000002,4FGL J2212.8+0647,1.12,19.0887,2.486292,2.4282677,0.15211463,FSRQ
1284,5.420000000000041e-10,5.190000000000507e-12,19.294485000000183,8910000000000.531,2.0400000000000022e-12,77.52305000000074,1123.367299999994,4FGL J2212.9-2526,1.833,19.2274,2.2551353,2.1583288,0.12756987,FSRQ
1285,1.8899999999999793e-10,3.0400000000003243e-12,5.945357999999994,1140000000000.0703,3.7999999999999066e-13,10.44735700000011,836.7073400000052,4FGL J2216.8+3103,2.462,20.586508,2.5769367,2.4671595,0.22236349,FSRQ
1286,6.850000000000067e-10,8.579999999999909e-12,19.417122000000045,10999999999999.379,2.9899999999997944e-12,41.267029999999735,1223.2450000000078,4FGL J2216.9+2421,0.505,18.2931,2.284452,2.2390933,0.055580407,BLL
1287,1.4200000000000096e-09,1.3999999999998803e-11,35.89397000000039,2369999999999.984,3.5199999999997457e-13,535.5416000000009,779.656700000002,4FGL J2219.2+1806,1.071,19.5256,2.2830312,2.1778576,0.083628595,FSRQ
1288,3.3399999999999595e-10,4.6099999999994894e-12,12.123370000000095,20900000000002.234,7.850000000000855e-12,88.4406360000007,506.07429999999505,4FGL J2219.2-0342,0.901,17.7822,2.6821742,2.619525,0.126423,FSRQ
1289,2.4700000000000204e-10,3.179999999999762e-12,9.269811999999998,5009999999999469.0,9.019999999999121e-13,6.757151599999997,3148.9988000000253,4FGL J2220.5+2813,0.148,18.367,1.9862988,1.940159,0.041228075,BLL
1290,8.47999999999992e-10,8.87999999999997e-12,31.273304000000024,8040000000000902.0,7.430000000000437e-12,36.77047999999996,2313.128399999979,4FGL J2221.5-5225,0.34,16.4199,1.7747129,1.608721,0.10364777,BLL
1291,1.259999999999991e-10,2.509999999999776e-12,6.794467999999996,7239999999999.218,3.589999999999844e-13,46.286662999999805,515.8387000000037,4FGL J2221.9-3504,0.298,19.5167,2.676793,2.561504,0.23453373,FSRQ
1292,1.6599999999999793e-10,2.3199999999999986e-12,4.921978500000003,25099999999997.758,9.739999999999666e-13,13.935111000000044,2782.987299999984,4FGL J2224.0-1127,0.115,18.6756,2.1059427,1.8506451,0.3867253,BLL
1293,2.2299999999999954e-10,2.5799999999998254e-12,6.379323499999999,5310000000000.379,7.590000000000353e-13,19.024452000000025,1719.7916999999823,4FGL J2225.5-1114,0.997,19.5026,2.2698958,1.4532145,0.56898236,BLL
1294,2.0799999999999933e-10,4.729999999999874e-12,8.817057000000009,10600000000000.719,4.950000000000351e-12,24.907374999999952,462.6347000000006,4FGL J2225.6+2120,1.959,17.3269,2.8110652,2.6508265,0.28065735,FSRQ
1295,1.0200000000000052e-09,1.3799999999998827e-11,28.501620999999957,9119999999999.67,1.2999999999998889e-11,224.1697400000005,773.4778400000071,4FGL J2225.7-0457,1.404,18.3921,2.4254725,2.3724704,0.07936614,FSRQ
1296,2.700000000000014e-10,3.0600000000001417e-12,5.44656,5749999999999.602,1.3900000000000167e-12,15.33932600000006,782.9785000000048,4FGL J2226.8+0051,2.262,19.9931,2.5434813,2.5344553,0.23811914,FSRQ
1297,8.70000000000003e-10,7.480000000000652e-12,18.20169799999981,156999999999987.6,1.5600000000001357e-12,18.064812000000007,2476.663599999989,4FGL J2227.9+0036,2.145,18.3553,2.0423825,1.9566466,0.12702918,BLL
1298,2.6099999999999995e-09,4.729999999999874e-11,64.73629000000066,4800000000000.142,6.269999999999774e-12,636.7931500000044,331.34819999999866,4FGL J2229.7-0832,1.56,17.5812,2.5872872,2.4733105,0.099101566,FSRQ
1299,4.470000000000029e-10,4.319999999999884e-12,19.155486999999926,9119999999999.67,1.700000000000105e-12,154.95330000000132,745.2560400000086,4FGL J2231.0-4416,1.326,19.4778,2.42652,2.4025056,0.048072167,FSRQ
1300,4.8499999999999634e-08,2.2000000000000198e-10,349.93761999999754,2950000000000.2563,4.879999999999883e-12,75011.80500000087,531.2503000000034,4FGL J2232.6+1143,1.037,16.3269,2.2865994,2.1985357,0.08347527,FSRQ
1301,1.8800000000000028e-10,2.3599999999999645e-12,8.226163000000009,302000000000034.2,4.800000000000142e-13,14.356262000000067,3291.580600000028,4FGL J2232.6-2023,0.386,19.8983,2.006182,2.102592,-0.076465994,BLL
1302,9.259999999999267e-11,1.510000000000109e-12,5.387663399999995,3.159999999999978e+18,1.6300000000001613e-12,11.615913000000091,6821.938499999927,4FGL J2232.8+1334,0.214,17.7636,1.7825739,1.6677496,0.12092993,BLL
1303,7.490000000000064e-10,1.049999999999906e-11,30.15897800000003,3550000000000.052,3.179999999999762e-12,105.22860000000078,613.2298600000064,4FGL J2235.3-4836,0.51,17.3963,2.510891,2.501189,0.022354703,FSRQ
1304,3.7699999999999823e-10,4.809999999999648e-12,13.26411200000011,31299999999996.53,9.77000000000059e-13,9.558585000000006,1398.31759999999,4FGL J2236.2-1706,0.647,18.7597,2.2252872,2.2011094,0.029026479,BLL
1305,4.72999999999999e-09,4.099999999999664e-11,91.06743999999942,9080000000000.295,7.010000000000665e-12,551.5719600000043,575.3912400000025,4FGL J2236.3+2828,0.79,18.6162,2.2683668,2.145769,0.10456762,FSRQ
1306,5.920000000000003e-09,6.370000000000735e-11,100.77341999999888,11299999999999.498,8.380000000000444e-12,1765.2303000000027,641.50793,4FGL J2236.5-1433,0.325,17.1551,2.1656477,2.0645523,0.071013294,BLL
1307,3.690000000000002e-10,5.440000000000251e-12,16.18710099999995,10199999999999.592,2.4700000000001924e-12,182.8385999999998,949.904360000009,4FGL J2237.0-3921,0.297,19.1967,2.38055,2.323634,0.083886735,FSRQ
1308,1.0200000000000051e-10,1.3599999999999455e-12,4.599532600000001,2820000000000247.0,3.1299999999996534e-13,6.552634000000004,1208.5863000000074,4FGL J2239.2-5657,0.569,19.033,2.2719483,1.8981663,0.25437272,FSRQ
1309,4.920000000000003e-10,5.480000000000393e-12,11.59242199999989,10999999999999.379,6.309999999999497e-13,20.120408999999896,1930.180699999985,4FGL J2241.2+4120,0.52,18.2458,2.302726,2.3037343,-0.002921936,BLL
1310,1.8099999999999818e-09,1.4700000000000793e-11,40.27874000000034,39800000000001.12,3.720000000000021e-12,34.495989999999814,1190.7848999999962,4FGL J2243.4-2544,0.774,16.8915,2.1290257,1.9986957,0.13093722,BLL
1311,4.3300000000000543e-10,4.8399999999998695e-12,14.241737999999879,452000000000018.8,1.4400000000001667e-12,11.438275000000075,2709.9750000000245,4FGL J2243.7-1231,0.226,18.3771,2.1107082,2.1930299,-0.06912038,BLL
1312,7.3000000000000745e-09,5.4900000000000956e-11,97.12441000000048,5499999999999.441,4.17000000000041e-12,4301.646499999969,1029.1947999999977,4FGL J2244.2+4057,1.171,16.3037,2.118561,2.0258422,0.09648464,FSRQ
